col1;col2;col3;col4;col5;target
3.9593595276270492;47.78028967914837;32.55123881129886;34.320871419901316;d;1
4.9017918916424;14.941426748662536;55.007667773491505;-17.862732730761557;s;1
3.176548076767317;15.545546784160615;27.92332713270309;-8.815574518054632;g;1
-0.019726844146544575;61.23081245922957;41.20839835299727;0.6701530394194393;d;1
3.3071499880723123;40.24783874646445;41.377392041627566;9.676124544232621;g;1
3.1226275417270597;41.591467098904566;42.20599769310196;8.580517895835328;g;1
1.5994013157917009;54.76827774099554;36.54602056155809;14.262274070644203;;1
3.5140484495772975;38.28198855185489;45.11428798879814;5.798179627064709;g;1
1.9635753821369941;33.01348309256814;28.95105646463197;-1.1466985216834047;g;0
1.017626486913906;29.7999770341277;41.30518338425613;-27.01927038350949;;1
5.239079480056288;-1.1098639945625433;15.76034433211972;4.253406611534736;d;0
1.02805714214402;25.85737468880538;11.834482161299356;-3.0316591658193417;d;0
4.8127557078184635;5.964307952652574;21.01056980741219;3.3309458707136343;g;0
0.8981299359616743;29.394847866506794;17.292496278176046;-5.37967607558528;g;0
5.196246492026163;-6.93222884819094;12.744963658959836;-0.3830295622270512;d;0
3.085873717529786;24.35380261545829;27.478039372702195;1.4466789481361708;g;0
3.3746844677529886;8.89075726986544;22.939732142620915;-10.029710650677885;g;0
2.6554174770261523;26.405132183915853;41.94639324376898;-14.64324718768979;s;1
1.7353742699882182;31.149250879183267;18.054949399165963;4.794054616792607;d;0
1.6227801898367153;55.5488632477837;31.591533518582455;20.287707444894068;g;1
2.8866453736198867;3.2026752732672925;21.38674583492845;-20.589326408593422;s;0
3.2587917990733346;18.20333499118787;12.097580273732158;;d;0
1.6932787718347035;33.06075457089131;40.76332714291746;-15.424484753510379;s;1
2.6023593459386576;38.81342979989597;47.8009094083243;-5.717407719376418;g;1
2.2567749829592008;28.358439234011705;49.082885052000655;-23.379082620775506;s;1
3.436857276010591;27.96146822142913;49.145383212183916;-11.565211056456373;g;1
1.6718339381938605;30.72567348480178;39.290493663011155;-17.07199568140767;s;1
1.9012219400168135;56.133971958477495;24.731464155254823;30.60146804490551;d;1
2.045301167528292;38.97268430489448;39.11286762371658;-2.895659069387122;g;1
1.352175542814194;22.002717394371313;16.39762088682862;-8.797782820242379;d;0
3.3312632384916974;11.186300160933765;24.103794204304798;-8.809280054933364;g;1
2.3955730063604284;22.975483497948765;42.61877722351166;-22.21651753920351;s;1
4.214562294721295;17.291187091829606;30.304917963503435;1.8734044482102448;g;0
2.5083438181897155;55.17754842900432;;2400.295967115380833;d;1
4.334348091665621;6.650376753998444;21.232284080188588;-1.056445541146978;g;0
-0.14345932359232627;42.79352730546442;;-12.296385355411442;d;1
0.7118434639756575;63.37643553856385;;6.339289954227503;g;1
3.008849876365466;16.035811768516435;24.680410773646194;;g;0
3.540535488072203;-15.42957767894265;;-24.222057581570297;d;0
1.79037361026015;22.546682116906467;;6.518648840197244;d;0
3.7164979984441957;48.64228587434755;56.140577591983245;9.857208328625696;g;1
1.3530320461330618;45.36199562405086;29.372909013734173;7.157835868192905;g;0
2.8400799226684352;8.16357955305961;15.512437212417684;-9.285363687436677;g;0
2.4784243746004755;43.43306947121236;37.195153034941335;8.966731312151971;g;1
1.8856474749009327;;35.476271962055215;-9.522422506117659;g;0
2.8469160955454447;30.782976288884765;19.371536298901272;14.706166727611517;;0
0.3375490423112666;41.61297938899555;33.75873369045395;-12.337670334027951;g;1
3.16706602609103;47.48143420054855;42.89100009567659;15.586146871172645;g;1
1.533726963292425;23.882825128958096;13.888459383284298;-2.151771771521453;d;0
4.100479702709311;22.210671834905497;46.96703883330072;-9.52969301992791;g;1
1.2718710775573348;59.22179792442945;29.494173903704564;23.149324357360392;g;1
4.6677589537448245;9.534395367123505;24.525720257974566;;g;0
2.0679986617824784;17.60488624600982;12.369730406915078;-2.7585789716080775;d;1
1.323257852803795;29.6967226504073;21.04581701760134;-4.212897925851372;g;0
1.3950851218401303;9.174514257653708;5.852524681090605;;d;0
4.45537360697064;-8.188589199712716;9.777663310837168;-6.790510394067589;;0
1.678694273085653;27.43841061841374;22.895922899321064;-5.055265578896432;g;0
2.831387992221407;30.996872285849136;40.98203320703078;-6.242121733020195;g;1
2.748860800295775;49.52276865610277;62.32043848384215;-5.219499995035811;g;1
4.354131543480841;10.87877636591198;52.359720157572184;-25.99143150996592;;1
;64.4066771159723;42.048701851118096;6.810991084336045;g;1
2.6311633320125685;41.117309848846766;44.0998703151;1.0080592971303126;g;1
4.628939334452699;;8.383844532169267;-6.709520846656783;d;0
4.980445242633109;11.208204262976293;25.645411814034862;6.990051797001833;g;0
3.7032161936008743;0.30294269870110746;15.5985881230528;-9.947300852057248;g;1
3.821337690118207;27.89207691317832;31.250296535693167;9.805812213853372;d;0
3.021408497959821;38.21938605464826;40.5816416133778;4.976068652912961;g;1
0.13649845317462717;64.97088857526043;23.734973861379313;23.901191763777874;g;1
1.974468887367982;28.047599326014904;40.54350830174904;-18.399534070908015;s;1
0.8735037575468141;49.907593899456316;35.88719209614952;1.3528612252027301;g;1
2.3683960549498657;30.560781403296925;43.67754238432913;-14.250521607147409;s;1
1.247317475083864;51.885433043996045;35.81808953540033;7.755792470175358;g;1
1.6844762689930135;29.116763600649854;36.25476311064188;;;0
3.4440261396061516;46.939354863092504;47.38000170322957;13.45175136953354;g;1
4.31513508439248;11.263533589360799;23.96467332115135;1.726061237632706;;0
1.9946190095472436;52.31520817872655;47.06455971863895;5.155714387553637;g;1
;52.88146697278896;37.37549232927659;6.745070705092438;g;1
0.820850607963715;63.30087582026592;41.26589711585201;11.951641801026476;g;1
;60.55313148112806;45.075149018775875;11.656744297773045;g;1
2.576200763685943;11.829739061198794;24.99495072331447;-16.798591503859118;s;1
1.6552951755852683;59.98346877919622;20.426066793359364;36.92925199631753;d;1
1.13694687839675;33.33183825798379;;6.070166868723913;d;0
0.5277076013009019;56.421478618568756;33.60101614400796;7.928287747769353;g;1
;64.36181437214736;25.39892866855954;28.904925031926787;g;1
0.7634818256453806;51.718383687402806;33.800367713230614;4.448700970183705;g;1
-0.02323242333932196;45.98566953980814;30.938627324662058;-8.019282134668192;d;1
0.6386138571639499;52.956052623232765;39.092363632017815;-0.4988120175080404;g;1
2.5424063225366056;25.615516698257267;20.2399148585965;4.347681671732282;d;0
-0.045230791893100086;60.214571401933526;26.473860043520936;13.510075092521959;d;1
1.2914763479328988;61.24566136664611;25.196197953346704;30.017178349651488;d;1
1.2465883531874757;42.10467556013724;26.7130997439601;4.647562503929919;g;0
2.716212751618526;29.807865580331306;39.18432160500271;-7.152571379490428;g;0
2.723557107173998;46.668888114822344;41.24049646818931;11.553930039091625;g;0
1.2172642628628445;27.506881614400918;20.812960364220864;;g;0
4.324080804631885;2.832383556886704;17.55079171476642;-2.2503545863487844;g;0
4.086684909288936;-4.221151060581305;13.32324871218522;-9.250652693810132;d;0
5.0797437529542435;-10.256717542036364;9.41171818881398;-2.4249676264514264;d;0
-0.0836864328539888;45.84732231173427;26.095696452048934;-4.105048057884648;d;1
4.033320545957106;19.979414412908042;23.863948794859535;9.53764070601337;d;0
2.9741244000764517;53.37033641553176;30.32330987909735;33.01144888672022;d;0
1.465499083827204;52.80537453931029;29.280774477954132;17.533749775039908;g;1
2.599220801404309;33.509488583471196;42.470323861974734;-7.048822826566127;g;1
0.6363093355024496;55.697792624547745;37.796301476717304;4.094299151475951;g;1
4.600513021751257;-2.7058735584770144;14.875477184803373;;d;0
1.508622028515542;58.26182884680607;45.87996691586496;8.495622552749559;g;0
2.2795937387649934;23.193851543148256;20.026799595164913;-1.1608224160174672;d;0
3.7813708485545483;-9.910328305314158;7.884792586246254;-14.113473800107222;;0
5.452879351453174;1.2152056433243397;17.517614131739954;7.62642068062614;g;0
2.173364213230587;;33.03919277270822;26.773046524540405;d;1
2.419104397462567;17.10652504454199;;-14.743018663497951;s;0
2.152125453807657;;25.72859522723651;9.258411441004846;d;0
3.2812947377762796;56.19965243590503;25.672020234222764;44.22104450123827;d;1
2.2046103796383916;31.56632433434895;42.11808023480357;-13.216787118349194;s;1
4.772020146494329;14.309903958667444;28.631806267942707;5.69380318360664;g;0
2.5206058600304946;27.339572234426054;40.611199640869;-13.611461072426444;s;1
0.7683210626499708;;12.950355211830328;3.5615834913886246;d;0
2.980646971079658;43.660903692684165;41.65462005999555;10.162673521103471;g;1
3.021734475095411;51.03510732159638;48.891435341413995;12.568317017075834;;1
2.816888818760594;26.393552153411903;26.70975891213667;1.8734810930649388;d;0
1.9179980704524717;44.84938837696943;41.778135554485196;0.3662084452337666;g;1
1.8570121363878278;16.28217067235555;21.021743646744426;-15.01362605526323;s;0
3.8952430724486655;47.52895382388198;62.73809464835523;3.9414900436026272;g;1
4.25774916552751;12.801981482200572;;-0.6705545832368287;g;1
3.287599132662172;12.929440743241031;24.90327479811544;-7.912265058919779;g;0
4.9427096828446;-15.029906612598571;4.159332237232647;-4.585541804395305;d;1
2.9043920017151903;22.276607985321988;;-18.33007835838867;s;1
4.950755992447399;;-0.9489027536939831;-5.956704460818582;d;0
0.9578614796429177;39.35918220089051;36.49734470820237;;g;1
2.459857656889382;38.46727340674687;33.84142015751085;5.962151687469817;g;1
1.124650114758635;24.384732384216665;16.352357017139827;-8.222082767856136;d;0
0.3720976665814577;62.227230172463976;31.104357008369004;15.834259628098934;g;1
1.0700923552484398;10.467212948202963;;-26.11579466559683;s;0
3.9613560326774797;27.380204588699762;37.987369759400394;4.08452269678671;g;0
3.442473149494263;20.95411985382778;23.048006583504556;5.336335774559295;d;0
2.161618612603561;48.228666772817846;37.997170272834396;10.735487976338113;g;1
2.0713711551051017;54.829465142004835;29.974112833046057;25.681345127257245;d;1
3.4241504657336335;28.48763251071958;46.31306300910122;-8.295942327616572;g;1
3.7333659794567056;;22.90725691638597;-7.788601056962282;g;0
2.7813385144845415;41.73506638794606;40.81349380845851;6.537700298901299;g;1
2.977212531602084;12.994491519502871;17.30397497251215;-3.6824573814096198;d;0
1.381715376833919;25.092848319763252;19.41706631614509;-7.647868815365047;g;0
2.9129013684199734;42.87477528897817;39.63599133688579;10.457161537306845;g;1
2.8585077554619867;39.4313581459561;;0.0755625229637289;g;0
;50.78113208010385;43.969930287754615;21.631648552025297;g;1
-0.1855418632130048;44.546958627678976;33.48687757018591;;d;1
2.6001534553048473;21.84815495225024;43.16007048348376;-21.980343034012293;s;1
3.76075189756167;7.1847984907362905;21.64340143148566;-6.810899932986786;g;0
2.3783714332118606;51.62670566188091;43.7130500721172;11.596924233615333;g;1
2.559047448090703;38.85280281377145;43.945185541562076;-2.367636037803198;g;1
0.373114926831418;48.48195606735162;35.84354355514479;-5.590331644026186;g;1
1.2754462030859637;55.457899819467386;35.36945012235079;12.85885644060626;g;1
1.01851841781796;40.74866104620348;20.8565441220248;6.303342856637073;g;0
1.4666884474565052;41.80828327736335;37.2341982861079;-3.656677443748066;;1
1.2392051013982646;58.890969972431506;35.3103953714276;16.737686334627725;g;1
3.515383423783998;34.02604612283842;32.41274745515287;12.974901814436649;d;0
1.9451229451321645;36.718777439727056;23.860805797872636;8.151659658520387;d;0
2.1197847772082907;55.301494581537;57.9660681930638;-0.4965056855503214;g;1
2.1651173714930065;24.734515151436256;24.396202302196663;-4.730175669778156;g;0
2.454754851009068;32.84929184485786;31.690768228474155;1.1288113974857765;g;0
0.8088978732002561;35.85805012927879;34.89913998841572;-15.553406807483148;s;1
1.3257597585997427;49.97588793652823;28.42652085793114;13.439744813334954;g;0
0.8535366666730306;32.039126865381476;30.164556721349626;-15.147703027609332;s;0
3.4635471323066467;-8.325824296217665;8.730512301019534;;d;0
4.3470271255982;17.055207324700547;29.893930572478965;3.3723955541654504;g;0
4.552527243873601;-31.188991587111367;-8.317914291800248;-16.293535297310534;d;0
1.1196005094893016;48.96780410075159;34.08793695693424;4.532931742942882;g;1
2.1408282893741184;51.07482132562396;;0.3700608453106291;g;1
5.175855689905264;12.032176353701697;27.768199780254893;7.977622393571956;g;0
3.6800137576996397;24.270476178178253;21.18472060506607;13.697228010014314;d;0
1.9757253112610997;35.060926153695384;25.289762832507403;5.051827775922895;d;0
1.1105974180350624;34.6379833005293;35.54806603630322;-14.518289125141802;s;1
2.212276250828383;26.85725235239053;12.340360618489377;10.102984469750176;d;0
4.608958575374241;23.11978976530724;34.60100445638491;8.952508290354736;;0
3.8803762527706622;-11.449814793210598;6.930519938935271;-14.030867114632496;d;0
3.0552751764371235;55.94241163428406;41.85408318087742;25.77848233280492;g;1
5.950236546963318;11.877088419405531;55.370332464273055;-10.983966601747653;g;1
4.209215919065843;-23.798530417288156;-3.2603563945087455;-15.771823548957826;d;0
2.6302667095307735;24.04351279862493;31.252782507317917;-7.38154307558597;g;0
4.577265961892165;5.014861961810486;20.528367908280675;0.17220013303697357;g;0
2.0411335010837015;;42.145406088398076;-13.261464191166393;s;1
;55.32322507045173;49.288596225065874;14.708874873752663;g;1
1.1029495842900268;23.26299896392003;33.564773871002494;-26.585903498227466;s;0
3.516615962568261;4.23783030455871;17.221749450378777;-8.66770013578747;g;0
1.119286879147134;31.414331961665106;32.22150490296785;-15.132049899805411;s;0
1.423593108767804;24.9886947775948;22.752244537191277;-10.584950250722693;g;0
;57.46452921805524;;22.97083620764026;g;1
2.1222234444776173;20.454713831016168;12.956844911495589;0.7247922655539512;d;0
5.2670606164232705;11.291219487366359;25.776067368504393;9.966469712370916;g;0
0.8733105350273472;59.02113659163053;;28.589826995227057;d;1
2.229249900096095;47.53791385069128;34.830161105723036;13.68311353734498;g;1
2.5089874498121016;51.00947203426051;25.01447924189285;30.42107776364957;d;1
0.23589407204447532;14.029631204655482;1.2882158762652907;-15.53067697729061;d;0
0.5464227005935838;64.77225692997874;27.089502265440682;24.684673311952352;g;1
;-5.151857325385323;12.371301205005087;-9.695089751532189;d;0
3.065828073119742;36.75294536665998;42.824413838642315;1.4625744415424862;g;1
3.411675629611964;5.319037336840036;7.900304127675817;0.6347079267421947;d;0
2.8178380210426983;;39.93892069288688;0.3214653132025376;g;1
1.1467430428346164;57.93985240940212;40.02036742650523;10.01812726281593;g;1
3.592990920301215;4.983093960893483;19.602788628935397;-9.274773459560212;g;0
2.5791460050141275;38.72193970190555;41.98295419852698;-0.40615011027475845;g;1
1.0519729207482764;20.513163652127005;20.44914159015584;-17.710841872762476;s;1
1.7652061456631993;51.95262177234767;39.01347463548331;10.15039274691847;g;0
4.784059727964029;-25.590684825698744;-3.2547086460598473;-11.949244536324004;d;0
2.577173503159844;23.504941536550398;33.9433937996045;-11.217184466972716;g;0
3.8998419725910045;-10.257784683183884;7.529141158751753;-12.951360126894755;d;0
1.671660546028076;13.974654990893267;5.854021199587778;-5.006176764983405;d;0
4.14284482630573;24.258263734466073;34.67633088150467;5.39004989741931;g;0
1.587756193528147;61.278831650931096;24.334627021259045;34.0002026833917;d;1
4.796654176577081;-10.129009842127426;8.761250503881683;-4.600334962789596;d;0
1.532573061187592;52.700748219711244;51.33837494973618;;g;1
1.9688619716113887;15.565597552121517;7.10319978649439;;d;0
3.5908719938013585;37.391216589516205;44.20131457112953;6.402030947080156;g;0
2.156871323552025;35.243108955650875;37.52113556362818;-4.7405227074161616;g;0
3.1947574220529074;13.188756294287794;47.77020757583475;-30.838475048125563;s;1
3.625197191272947;15.933801603848625;;-3.968360145408095;g;0
4.721049049421051;4.575962533810292;19.89310864723758;1.7598647687428404;g;0
3.887599843567564;-25.177985225159;-3.9174770509406898;-20.18850369698347;d;0
2.507726236772216;21.299596575156844;29.414044661168546;-10.231862603495694;g;0
3.1246403749396703;43.50722474644057;45.265944607576635;7.96562616526964;g;1
1.7437848361080337;40.156819137459564;38.170922752961445;-3.687442843230464;g;1
2.018137847192749;55.89119186992615;36.49125207583169;20.075640236729264;g;1
1.7070843381485745;53.94442757511779;44.89568909154954;6.249965769770572;g;1
3.4141027945585187;11.61218374136007;24.93214578294448;-8.227226008485626;g;0
2.2093917660426383;28.87033089409546;27.863964354709534;-2.5829990747589626;g;0
3.492847109714666;8.406981849749826;22.551187997451937;-9.005600743250984;g;0
1.6402697548893301;57.101482335450065;20.452300583889233;33.21974797137004;d;1
4.371447093046703;-0.4611507802080794;15.527242331178893;-3.813575339219067;d;0
3.5679241880530803;16.529993535763342;28.670415949451687;-4.239188649812689;g;0
2.6130300523945396;20.528953063938353;47.477797315251266;-27.66494279422714;s;1
3.3381905990711127;36.029202986397735;42.612587016163566;3.636064734663691;g;1
0.7730169130125928;23.6003195580631;13.78786076502564;-10.367366926199928;g;0
2.7885267707307895;7.0027539657981075;19.785013954595268;-15.40704550898301;s;0
0.8134110766136274;49.08197184651543;33.041513448641986;2.4846801554580864;g;1
1.885731905801721;54.69207419361975;24.352688410912663;29.043733400200537;d;1
3.7032552181806144;46.96860105016961;55.128908154372816;8.655785309519153;g;1
0.42598353672671596;42.029940251674006;34.32521524447904;-11.452885460826794;g;1
3.33224471124583;14.272544253809013;26.022211825756152;-6.890912505828862;g;0
2.1644504572925287;30.195084475729708;40.54826214970035;-13.786452870226487;s;1
2.596891343465817;9.640572252529584;14.53900213496051;-9.077178605501143;d;0
2.744397938895071;17.42135982952377;;-28.093742682613314;s;1
0.06036197221002837;44.33533020291897;28.962247435690074;-7.238267196449236;g;1
4.330961839269907;-3.5037348203529595;13.168450606593744;-5.6633920065104135;d;0
3.2839524336213017;24.965783761541495;29.290675304700482;2.5048629370454556;g;0
3.5874130697969155;39.45902441805217;45.19293494599655;7.930315289382442;g;0
1.43561219857406;21.2054864700971;42.57434678600693;-34.3940080621847;s;1
2.50811383933297;52.72457316127155;33.797807458482076;23.9561734715747;d;1
;;7.299617979291195;-13.139521655136228;d;0
4.351365074398719;20.572768306811923;32.26962991378169;5.408339206851117;g;0
2.1508517312613282;14.689328115847143;13.27909626737863;-6.344077506948921;d;0
;54.735548920891475;32.71251187830249;16.216999032625417;g;1
0.33956980217705635;54.37722442648078;30.122455027449565;6.84412652477242;g;1
1.102436072072921;32.685203814805845;40.416806308603775;-21.735185304090102;s;1
1.9159004522397254;53.998774769515094;47.368535399873494;6.095254528700579;g;1
2.017620498350631;47.95224258540543;32.078205077580115;14.653694748432649;g;1
4.655286729059565;4.464925706057659;20.79328262900871;0.05846355355247823;g;0
1.6272065709093018;53.52428378451607;38.183439831232825;11.436535234852002;g;1
0.08617571757691511;62.619630187575446;31.01420898185357;13.407399773307802;g;1
1.4617604435144562;37.04933439286309;39.654419430938034;-11.888789346021266;g;1
1.8763465326121753;57.34018267180485;35.37656022236913;21.449198652200806;g;1
1.7165283969338965;29.943208629031346;18.820537242131895;2.375232927252707;d;0
0.9861541081432655;68.21177163391765;35.275436320596974;25.526708970951447;g;0
4.912612573741821;2.8938691570248753;18.5920898991972;2.9751583545900573;g;0
0.9183045308942287;38.14383252293516;36.26914627915835;-12.944737214836554;g;1
3.4257964158486276;-0.2744751034045123;22.272258741966915;-20.05940433667874;d;0
1.8705560896709603;21.864214738316807;11.310111796371238;1.417334822115734;d;0
1.5405695744329777;30.709813001975345;23.10966456852227;-2.7071063459996907;;0
3.2442939201673076;21.764879163209518;;5.233291678636036;d;0
1.085958498311352;35.976499326933656;16.25609627444517;5.65079284202308;d;0
1.062541310084062;59.04732418645652;41.84015049329272;8.718981500367192;g;1
2.221002148679173;51.194058356282106;34.63408006756663;18.261576330306532;g;1
4.59270266499966;4.807312015113401;19.667497670310677;0.9183556161664477;g;0
3.4461748061765833;-2.3456890172839495;;-14.398131694717797;d;0
2.887903766936917;11.12641265791122;20.146264987256266;-9.672022789887372;g;0
2.0651689651639407;51.26523805983696;40.457119743783664;11.04513231008066;;1
1.9335714963628603;50.55710793862222;23.852162415029923;24.972505935022156;d;0
3.608533882141077;43.063493769075116;63.75412671779543;-5.515343700042905;g;1
-0.32586514390074983;15.44735595973399;11.133354996818024;-29.2684782268053;d;0
2.724344350068098;28.418268043151365;16.33183061918213;13.489215022877083;d;0
3.3145842670558325;-7.278988472348029;8.868562498311077;-16.740989965207945;d;0
3.4913718895618735;-1.521742932238177;15.248258815039256;-14.057810530464337;d;0
1.4301919522381141;35.07851753163758;37.443345211557634;-12.47759841796623;g;1
2.502662712097305;31.622420833698722;29.901273539347336;1.8722021122427606;;0
3.6965717498401403;13.319756097617043;26.267491569881013;-4.4796309747666925;g;0
4.843153871408109;11.866289319767558;;6.918961192799777;;0
2.6665378906274535;7.471371518600489;9.47564871213804;-6.070633087104916;d;0
2.266737616404522;34.108510165354765;41.1974229873206;-8.558609748843548;g;1
3.5732846458411105;21.878596232179163;25.203606488627088;5.738305811025292;d;0
0.9125389638875845;38.83945687575436;21.49379796718977;2.236418948027886;g;0
2.7991136838536796;39.59407740789705;49.080074077773475;-3.947134825832986;g;1
5.6465620113229;-19.40382284320277;2.2514505686891795;-0.7072259402919023;d;0
2.773634211946837;21.805439834162193;32.4973666542957;-9.830668513710348;g;0
3.5604866346209016;13.124297196054396;25.781007122397703;-5.670390582756969;g;0
;15.215767686820756;26.72371216951862;-3.8266885860774202;g;0
0.8185258863267301;63.31717109726755;38.95420919983066;14.198682791243527;g;1
4.291169628804305;35.237182848299334;35.72807561096181;19.353776730685425;d;0
2.5358727398382164;19.30776958159751;40.20655629767353;-22.885653571362674;s;1
0.6337376549406706;34.66600491045308;21.557329861279282;-5.852586400742247;g;0
3.998328442054686;9.228980613905051;23.92317047965345;-4.041437780908943;g;0
2.1443222804586464;15.181574105651904;11.363874536266852;-3.9448110249524184;d;0
-0.10103181247906878;18.688696935398404;18.72841205286886;-30.344359998732283;d;0
1.035392854953271;15.544561130638199;4.384064704692081;-8.317930129586099;d;0
5.754841406536016;6.479981425971535;23.03066895175968;11.862153761057492;g;0
1.131648466170264;41.53719807554236;41.86142202065046;-12.004341884794783;g;1
5.0414257134796605;1.0010436738254658;17.690940798828848;2.8858729560340066;g;0
3.6766081981347343;18.692714385748484;29.98214981645967;-1.73191985252857;g;0
1.8267123703934547;62.828920257930974;;19.080595075628125;g;1
5.1970605847606945;-5.062974379055567;13.798332542528794;0.8869100736702933;;1
4.9019799898232455;-1.0972078411791308;;-0.6013662415995746;d;0
1.665079302388261;43.700317021127844;33.88995434092748;3.9936299454555453;g;1
2.802552442074063;45.39224079919168;36.52389823409767;;g;1
3.5015622313666404;43.2349473411448;43.30286964202916;13.49235372880171;g;1
2.5877020733494316;31.362868453593656;42.116773756499384;-9.45187032064898;g;1
1.0994447567384777;53.771241508494526;34.44053353470209;9.85618376915945;g;1
5.302671174323878;;14.046572256580877;3.1211944872264326;d;0
1.3052612512196087;33.7536708034142;;1.34382109022933;d;0
2.1255857849544975;56.32386596416047;26.871518985518676;31.099590947431963;d;1
4.390232162322425;13.942032211070103;27.612978058069263;2.236983046585518;g;0
2.2013649885212443;22.563581713014386;44.434108086764546;-26.52276020470954;s;1
1.7966343350150737;42.1214004043069;40.63152664821098;-3.1263885608954602;g;1
1.1139328254731145;55.22156977674462;28.3414919117225;17.72276057773496;g;1
2.3175004846172094;37.51870037072814;33.83465806699618;3.3169187645703637;g;1
;55.8156557328106;37.903095710512574;25.799538024925397;d;1
0.8992576721687051;41.898454700823834;33.323475988104995;-5.6809423815596425;g;1
3.266676867502331;48.91959311571714;64.19207337542304;-2.356702146689372;g;1
3.6194788865705605;32.356238596510075;42.85477901906894;1.8520106213189003;g;1
1.2803985695960418;22.022624313472647;12.09677508375913;-5.336458757467398;d;0
;26.29188313734169;30.529586957784417;-4.965033961164387;g;0
-1.0103248504594404;;28.355788823581154;-6.474437823615666;d;1
1.1498910939888782;21.183192322999517;7.383433020931172;-3.140085408288087;d;0
4.366054952132499;11.614747152917587;25.371852803991057;;g;0
1.1012257116969077;60.910468000304405;39.49236414548139;13.690636820370088;g;0
1.7423811664040472;54.64249708000164;41.81320128467406;10.476039995882736;g;1
4.072260773911898;-1.826756105635643;14.321657408266733;-7.4442005256645984;;0
0.992330582244891;60.254698076010946;12.826351036047662;37.718760698627975;d;1
2.701456515195703;21.172518912531324;29.987242113238626;-8.916440855266064;g;1
4.718297930516247;-7.200961981839438;11.694462482517078;-4.694901752327773;d;0
3.6144765045945357;41.527764206451536;39.86232421652868;15.936928307737901;g;1
3.107450390481673;4.280328554039454;18.849285071903378;-14.48653276998722;s;0
1.6606028900971501;;40.77501321926317;-21.862476899290723;s;1
0.17417074581861947;34.18051469074287;31.997901272293458;-21.42880407773122;s;1
1.4810730423031675;59.50970855958148;28.86527566008697;26.305377530999827;d;1
3.7963155106623483;47.85474358481882;56.388030765886995;9.488548716121336;;1
2.032811751807964;55.29946351565741;44.31979354302885;11.880715522622864;g;1
3.094421804758901;29.40561698874134;14.52366675293296;;d;0
4.5615089124936645;-2.9427840570736175;14.688135794736347;-4.042252446857585;d;0
-0.09053226112510693;65.88899418687518;32.544242913208834;;d;1
-1.5396103885089412;64.73181213677675;26.077319825720288;3.771318953887409;d;1
4.805459785093911;21.7568657703975;34.32457069643079;;g;0
3.266382124593332;2.1138185372603546;16.952276426342177;-13.625335097269385;s;0
1.9872699281168082;37.068495709494776;40.94204456266999;-7.615087564024655;g;1
1.1456306756833374;58.610946338432264;38.41469273597004;12.39150194254735;g;1
2.992829156776893;10.428325089140182;17.62323782141449;-6.969945270625612;d;1
3.362049113507285;21.88610900007257;32.01114707669336;;g;0
7.009717362608288;-35.15119813740755;-9.409255167539321;5.658240920607703;d;0
